npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
7868669434,1,,73-4281046,,Kumar,Fatima,A,,,MD,,,,,,,,,,3117 Central Park West,,Yonkers,NY,11203,US,,,4492 Central Park West,Suite 679,QUEENS,NY,10005,US,(646) 203-3621,,07/23/2023,06/12/2025,,,,M,,,,,,207X00000X,060NY638430,NY,Y,,,,,"{""identifier"": ""060NY638430"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB2997599"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,07/23/2023
0338105954,1,,,,Singh,Maria,,,,MD PhD,,,,,,,,,,3610 Lexington Ave,Suite 329,Buffalo,NY,14201,US,(929) 285-9999,(917) 680-5723,3610 Lexington Ave,Suite 329,Buffalo,NY,14201,US,(929) 285-9999,(917) 680-5723,11/03/2020,06/23/2025,,,,,,,,,,207P00000X,060NY391248,NY,Y,,,,,"{""identifier"": ""060NY391248"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,11/03/2020
4983735434,1,,,,Smith,Rajesh,,,,MD PhD,,,,,,,,,,4583 Madison Ave,,Buffalo,NY,100**,US,(424) 844-7479,(213) 755-9076,4583 Madison Ave,,Buffalo,NY,100**,US,(424) 844-7479,(213) 755-9076,02/24/2018,11/01/2024,,,,F,,,,,,207RO0300X,060NY915987,NY,Y,,,,,"{""identifier"": ""060NY915987"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM5290138"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,02/24/2018
7618209163,1,,,,Shah,David,,,,DO,,,,,,,,,,2670 Madison Ave,Suite 246,Yonkers,NY,14202,US,,,2886 Park Ave,,Syracuse,NY,10003,US,(213) 221-2802,,03/29/2018,01/26/2025,,,,,,,,,,207P00000X,060NY175548,NY,Y,207RG0100X,,,N,,,,,,,,,Y,N,,,03/29/2018
5723084813,1,,,,Liu,Rajesh,,,,MD,,,,,,,,,,154 Wilshire Blvd,Suite 591,Sacramento,CA,90002,US,(212) 245-2684,,154 Wilshire Blvd,Suite 591,Sacramento,CA,90002,US,(212) 245-2684,,04/17/2019,05/08/2025,,,,F,,,,,,207L00000X,A68238,CA,Y,,,,,"{""identifier"": ""A68238"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,04/17/2019
2131451951,1,,,,Anderson,Fatima,,,,MD,,,,,,,,,,6315 Madison Ave,Suite 800,Rochester,NY,10005-4992,US,(718) 569-2389,(929) 737-8716,6315 Madison Ave,Suite 800,Rochester,NY,10005-4992,US,(718) 569-2389,(929) 737-8716,11/23/2022,06/16/2025,,,,,,,,,,207RN0300X,060NY849575,NY,Y,,,,,"{""identifier"": ""060NY849575"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,11/23/2022
1022526776,1,,,,Ramirez,Priya,,,,DO,,,,,,,,,,4941 Pico Blvd,,Fresno,CA,91001,US,(718) 315-8003,,4941 Pico Blvd,,Fresno,CA,91001,US,(718) 315-8003,,04/25/2018,04/27/2025,,,,F,,,,,,207P00000X,A75437,CA,Y,,,,,"{""identifier"": ""A75437"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,04/25/2018
6878878832,1,,,,Harris,Carlos,,,,MD PhD,,,,,,,,,,6945 First Ave,,Yonkers,NY,14202,US,(213) 285-7911,(212) 252-8501,6945 First Ave,,Yonkers,NY,14202,US,(213) 285-7911,(212) 252-8501,07/16/2021,08/17/2025,,,,,,,,,,207RO0300X,060NY941105,NY,Y,,,,,"{""identifier"": ""060NY941105"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM8775922"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,07/16/2021
7286333024,1,,,,Johnson,Li,,,,MD PhD,,,,,,,,,,2189 Fifth Ave,,New York,NY,11201,US,718- 912-3344,,2189 Fifth Ave,,New York,NY,11201,US,718- 912-3344,,04/23/2017,12/26/2024,,,,M,,,,,,207L00000X,060NY916470,NY,Y,,,,,,,,,,,,,,N,,,04/23/2017
4765704129,1,,,,Zhang,Priya,,,,MD,,,,,,,,,,9731 Madison Ave,,New York,NY,100**,US,(212) 857-1526,(626) 335-1079,9731 Madison Ave,,New York,NY,100**,US,(212) 857-1526,(626) 335-1079,11/17/2024,01/30/2025,,,,F,,,,,,207RE0101X,060NY592584,NY,Y,,,,,"{""identifier"": ""060NY592584"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF2844465"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,11/17/2024
2369036283,1,,,,Robinson,Priya,,,,MD PhD,,,,,,,,,,8223 Melrose Ave,,San Jose,CA,92001,US,,,8223 Melrose Ave,,San Jose,CA,92001,US,(424) 279-8674,,01/11/2024,01/08/2025,,,,F,,,,,,207P00000X,A22050,CA,Y,,,,,"{""identifier"": ""A22050"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,01/11/2024
8113904386,1,,,,Ramirez,Rajesh,,Dr.,,DO,,,,,,,,,,1711 Fifth Ave,,Rochester,NY,14202,US,(917) 853-1530,,1711 Fifth Ave,,Rochester,NY,14202,US,(917) 853-1530,,05/03/2024,06/22/2025,,,,,,,,,,207X00000X,060NY351165,NY,Y,207RC0000X,,,N,"{""identifier"": ""060NY351165"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA5609896"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,05/03/2024
2156818206,1,,,,Brown,Michael,,,,MD PhD,,,,,,,,,,5057 Broadway,,Rochester,NY,10005,US,424  591.8814,,5057 Broadway,,Rochester,NY,10005,US,424  591.8814,,07/20/2016,09/26/2024,,,,F,,,,,,207ZP0000X,060NY429748,NY,Y,,,,,"{""identifier"": ""060NY429748"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,07/20/2016
6339912977,1,,,,Garcia,David,,,,DO,,,,,,,,,,2308 Sunset Blvd,,Sacramento,CA,93001,US,(718) 215-3336,,2308 Sunset Blvd,,Sacramento,CA,93001,US,(718) 215-3336,,02/17/2025,10/28/2024,,,,F,,,,,,207R00000X,A57227,CA,Y,207RP1001X,,,N,,,,,,,,,N,N,,,02/17/2025
7219705463,1,,22-3355474,,Jackson,Fatima,,,,DO,,,,,,,,,,9446 Third Ave,Suite 827,Rochester,NY,10002,US,(213) 834-3113,(323) 310-7811,9446 Third Ave,Suite 827,Rochester,NY,10002,US,(213) 834-3113,(323) 310-7811,02/15/2023,09/15/2024,,,,F,,,,,,207P00000X,060NY370473,NY,Y,,,,,"{""identifier"": ""060NY370473"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM3276877"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,02/15/2023
6296136719,1,,,,Clark,Priya,,,,DO PhD,,,,,,,,,,700 Amsterdam Ave,,New York,NY,10004-9613,US,(929) 677-8675,,700 Amsterdam Ave,,New York,NY,10004-9613,US,(929) 677-8675,,07/11/2017,06/09/2025,,,,M,,,,,,207L00000X,060NY262070,NY,Y,,,,,"{""identifier"": ""060NY262070"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA3915877"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,07/11/2017
7082723597,1,,,,Ramirez,Carlos,J,Dr.,,DO,,,,,,,,,,1057 Third Ave,,Rochester,NY,142**,US,(212) 815-7230,(917) 833-6505,1057 Third Ave,,Rochester,NY,142**,US,(212) 815-7230,(917) 833-6505,12/04/2024,01/28/2025,,,,,,,,,,207P00000X,060NY599352,NY,Y,,,,,"{""identifier"": ""060NY599352"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM5034902"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,12/04/2024
8342016545,1,,,,Johnson,Li,,,,DO PhD,,,,,,,,,,2886 Fifth Ave,Suite 183,Queens,NY,10002,US,(646) 403-6722,(718) 377-4527,2886 Fifth Ave,Suite 183,Queens,NY,10002,US,(646) 403-6722,(718) 377-4527,07/15/2019,06/21/2025,,,,M,,,,,,207RG0100X,060NY846802,NY,Y,,,,,"{""identifier"": ""BM8393940"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,07/15/2019
0272751649,1,,,,Wang,Patricia,A,,,DO PhD,,,,,,,,,,9190 Pico Blvd,,San Jose,CA,90002,US,(323) 939-1060,(929) 822-4969,9190 Pico Blvd,,San Jose,CA,90002,US,(323) 939-1060,(929) 822-4969,01/21/2016,07/18/2025,,,,M,,,,,,207R00000X,A28955,CA,Y,,,,,"{""identifier"": ""A28955"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,01/21/2016
5044817765,1,,,,Gonzalez,Maria,,,,DO PhD,,,,,,,,,,2722 Pico Blvd,,Oakland,CA,90004-5797,US,(213) 560-6770,,2722 Pico Blvd,,Oakland,CA,90004-5797,US,(213) 560-6770,,04/21/2020,03/01/2025,,,,,,,,,,207ZP0000X,A99080,CA,Y,207N00000X,,,N,"{""identifier"": ""A99080"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM4100519"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,04/21/2020
1111096170,1,,,,White,Linda,,,,DO,,,,,,,,,,2665 York Ave,Suite 775,Yonkers,NY,11202,US,818  969.9924,,2665 York Ave,Suite 775,Yonkers,NY,11202,US,818  969.9924,,10/20/2022,01/22/2025,,,,M,,,,,,207U00000X,060NY558745,NY,Y,207L00000X,,,N,"{""identifier"": ""BA1639794"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,10/20/2022
6053844441,1,,30-9543522,,Clark,Li,M,Prof.,,DO,,,,,,,,,,7449 York Ave,Suite 580,Yonkers,NY,10002,US,,,7449 York Ave,Suite 580,Yonkers,NY,10002,US,(213) 889-4957,(646) 599-6566,12/05/2017,11/07/2024,,,,M,,,,,,207RG0100X,060NY467645,NY,Y,207N00000X,,,N,"{""identifier"": ""060NY467645"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,12/05/2017
5826312818,1,,,,Singh,Wei,,,,MD PhD,,,,,,,,,,9375 Second Ave,,Bronx,NY,14201,US,(626) 790-7422,(718) 529-8252,9375 Second Ave,,Bronx,NY,14201,US,(626) 790-7422,(718) 529-8252,02/08/2020,05/08/2025,,,,,,,,,,207RO0300X,060NY509376,NY,Y,207W00000X,,,N,"{""identifier"": ""BA5130309"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,,N,,,02/08/2020
2752334387,1,,,,Johnson,David,A,,,DO PhD,,,,,,,,,,9721 Madison Avenue,,New York,NY,14202-6206,US,(917) 943-7194,,9721 Madison Avenue,,New York,NY,14202-6206,US,(917) 943-7194,,02/15/2020,09/02/2025,,,,F,,,,,,207Q00000X,060NY182598,NY,Y,,,,,"{""identifier"": ""060NY182598"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA7260587"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,02/15/2020
7136657225,1,,,,Zhang,Rajesh,R,,,MD,,,,,,,,,,9764 Fifth Ave,Suite 284,Brooklyn,NY,10003,US,(347) 210-3927,,9764 Fifth Ave,Suite 284,Brooklyn,NY,10003,US,(347) 210-3927,,11/08/2022,11/20/2024,,,,F,,,,,,208000000X,060NY123023,NY,Y,,,,,"{""identifier"": ""060NY123023"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,11/08/2022
5130523124,1,,28-5028102,,Sharma,Karen,,,,MD,,,,,,,,,,4170 Fifth Ave,Suite 123,Bronx,NY,14202,US,(347) 480-8890,(626) 906-8524,4170 Fifth Ave,Suite 123,Bronx,NY,14202,US,(347) 480-8890,(626) 906-8524,01/22/2025,05/04/2025,,,,M,,,,,,207RE0101X,060NY897925,NY,Y,,,,,"{""identifier"": ""060NY897925"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA4451332"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,01/22/2025
6945919661,1,,17-2686949,,Kumar,Linda,,,,DO PhD,,,,,,,,,,4098 Sunset Blvd,,San Jose,CA,90005,US,(917) 780-6782,,4098 Sunset Blvd,,San Jose,CA,90005,US,(917) 780-6782,,04/12/2016,11/25/2024,,,,M,,,,,,207RP1001X,A73941,CA,Y,207P00000X,,,N,"{""identifier"": ""A73941"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA1813161"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,04/12/2016
1355251058,1,,,,Clark,Sarah,,,,MD PhD,,,,,,,,,,8692 Beverly Dr,Suite 928,Oakland,CA,90001,US,818 211 6388,,8692 Beverly Dr,Suite 928,Oakland,CA,90001,US,818 211 6388,,06/16/2019,06/08/2025,,,,M,,,,,,207P00000X,A34368,CA,Y,,,,,"{""identifier"": ""A34368"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA4304891"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,06/16/2019
6655330774,1,,,,Jackson,Jennifer,,,,DO,,,,,,,,,,1687 York Ave,,Buffalo,NY,14202,US,2124817901,,1687 York Ave,,Buffalo,NY,14202,US,2124817901,,01/01/2018,09/26/2024,,,,,,,,,,207Y00000X,060NY803956,NY,Y,,,,,"{""identifier"": ""060NY803956"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,01/01/2018
6445561850,1,,,,Wang,Joseph,,,,MD,,,,,,,,,,8741 York Ave,,New York,NY,11201,US,,,9434 Broadway,Suite 512,Syracuse,NY,10005,US,(310) 827-1771,(818) 934-2633,10/14/2020,12/30/2024,,,,F,,,,,,207RC0000X,060NY172827,NY,Y,,,,,"{""identifier"": ""060NY172827"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF3170997"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,10/14/2020
3580040108,1,,,,Johnson,James,,,,DO,,,,,,,,,,171 Madison Ave,,Brooklyn,NY,112**,US,(347) 276-5320,,171 Madison Ave,,Brooklyn,NY,112**,US,(347) 276-5320,,09/06/2016,08/19/2025,,,,,,,,,,208000000X,060NY337336,NY,Y,,,,,"{""identifier"": ""060NY337336"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,Y,N,,,09/06/2016
5731441583,1,,,,Rodriguez,James,A,,,MD PhD,,,,,,,,,,9571 Rodeo Dr,,Santa Ana,CA,90002,US,917 875 4373,,9571 Rodeo Dr,,Santa Ana,CA,90002,US,917 875 4373,,08/20/2016,10/08/2024,,,,F,,,,,,207P00000X,A72642,CA,Y,,,,,"{""identifier"": ""A72642"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF8051727"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,08/20/2016
7281235676,1,,,,Wilson,Priya,J,,,DO PhD,,,,,,,,,,3079 Santa Monica Blvd,Suite 704,San Diego,CA,91001,US,424  725.4326,,3079 Santa Monica Blvd,Suite 704,San Diego,CA,91001,US,424  725.4326,,05/10/2017,09/17/2024,,,,M,,,,,,207L00000X,A77361,CA,Y,207RN0300X,,,N,,,,,,,,,,N,,,05/10/2017
6326868503,1,,,,Wang,Charles,L,Prof.,,MD,,,,,,,,,,1756 Central Park West,Suite 571,Brooklyn,NY,10004,US,310 479 7058,(310) 412-8516,1756 Central Park West,Suite 571,Brooklyn,NY,10004,US,310 479 7058,(310) 412-8516,04/16/2016,02/19/2025,,,,,,,,,,207ZP0000X,060NY224074,NY,Y,,,,,"{""identifier"": ""BB1423782"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,,N,,,04/16/2016
0094318144,1,,,,Lopez,Jennifer,L,Dr.,,MD PhD,,,,,,,,,,8088 York Ave,,Yonkers,NY,10002,US,(917) 835-7628,,8088 York Ave,,Yonkers,NY,10002,US,(917) 835-7628,,05/09/2022,09/26/2024,,,,F,,,,,,207RC0000X,060NY216478,NY,Y,,,,,"{""identifier"": ""060NY216478"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF7559594"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,05/09/2022
5122572078,1,,,,Wilson,William,,,,MD PhD,,,,,,,,,,9770 Melrose Ave,Suite 817,Los Angeles,CA,90002,US,(213) 542-1341,(424) 606-9714,9770 Melrose Ave,Suite 817,Los Angeles,CA,90002,US,(213) 542-1341,(424) 606-9714,08/21/2023,10/17/2024,,,,F,,,,,,207X00000X,A50019,CA,Y,,,,,"{""identifier"": ""A50019"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF9579175"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,08/21/2023
8221145778,1,,,,Zhang,Barbara,,,,MD,,,,,,,,,,4056 First Ave,,Brooklyn,NY,10001,US,818  559.9940,,4056 First Ave,,Brooklyn,NY,10001,US,818  559.9940,,04/02/2019,02/16/2025,,,,M,,,,,,207RE0101X,060NY404777,NY,Y,,,,,"{""identifier"": ""060NY404777"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,04/02/2019
7039653136,1,,,,Perez,Charles,,,,DO PhD,,,,,,,,,,8509 Central Park West,,New York,NY,10003,US,,,8509 Central Park West,,New York,NY,10003,US,(213) 854-2768,,05/28/2018,05/09/2025,,,,M,,,,,,207ZP0000X,060NY791396,NY,Y,,,,,"{""identifier"": ""060NY791396"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA6780009"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,05/28/2018
7954107272,1,,,,Perez,Mohammed,M,Prof.,,DO PhD,,,,,,,,,,4527 Lexington Ave,,Bronx,NY,10001,US,(626) 353-9571,(347) 251-7178,4527 Lexington Ave,,Bronx,NY,10001,US,(626) 353-9571,(347) 251-7178,03/06/2020,08/04/2025,,,,M,,,,,,207RG0100X,060NY974692,NY,Y,,,,,"{""identifier"": ""060NY974692"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF2080686"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,03/06/2020
4254882146,1,,,,Robinson,John,,,,MD,,,,,,,,,,9717 Fifth Ave,,New York,NY,11203,US,(646) 950-4223,,9717 Fifth Ave,,New York,NY,11203,US,(646) 950-4223,,10/10/2019,05/27/2025,,,,,,,,,,207R00000X,060NY792325,NY,Y,,,,,"{""identifier"": ""060NY792325"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM7718915"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,10/10/2019
2342683446,1,,,,Harris,Joseph,,,,DO PhD,,,,,,,,,,1608 Lexington Ave,,Buffalo,NY,14202,US,,,1608 Lexington Ave,,Buffalo,NY,14202-9950,US,7185048555,(646) 309-9033,04/02/2016,11/11/2024,,,,,,,,,,207RN0300X,060NY811902,NY,Y,,,,,"{""identifier"": ""060NY811902"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM1954291"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,04/02/2016
2943985295,1,,,,Lee,Elizabeth,,,,MD PhD,,,,,,,,,,7007 First Ave,,Yonkers,NY,11202,US,(323) 779-5806,,7007 First Ave,,Yonkers,NY,11202,US,(323) 779-5806,,08/06/2019,09/28/2024,,,,,,,,,,208000000X,060NY127705,NY,Y,,,,,"{""identifier"": ""060NY127705"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,08/06/2019
8038287239,1,,,,Brown,Elizabeth,,,,MD,,,,,,,,,,1754 Third Ave,,Brooklyn,NY,10005,US,(626) 855-3535,,1754 Third Ave,,Brooklyn,NY,10005,US,(626) 855-3535,,11/11/2022,07/16/2025,,,,F,,,,,,207Y00000X,060NY163821,NY,Y,,,,,"{""identifier"": ""BA3821306"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,Y,N,,,11/11/2022
6723849792,1,,,,Martinez,John,,,,MD,,,,,,,,,,4051 Park Ave,Suite 617,Brooklyn,NY,11203,US,(718) 642-3396,,4051 Park Ave,Suite 617,Brooklyn,NY,11203,US,(718) 642-3396,,03/03/2022,10/26/2024,,,,,,,,,,207L00000X,060NY158356,NY,Y,,,,,"{""identifier"": ""060NY158356"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA2487802"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,03/03/2022
7662047194,1,,,,Sharma,Maria,L,,,DO,,,,,,,,,,4752 Lexington Avenuenue,,Brooklyn,NY,14202,US,213- 211-5960,,4752 Lexington Avenuenue,,Brooklyn,NY,14202,US,213- 211-5960,,09/21/2023,09/10/2024,,,,M,,,,,,207RC0000X,060NY510191,NY,Y,,,,,"{""identifier"": ""060NY510191"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,09/21/2023
2595724468,1,,70-3740427,,Moore,Elizabeth,,,,MD,,,,,,,,,,5862 Ventura Blvd,,San Jose,CA,91001,US,(718) 860-8925,(424) 237-1743,5862 Ventura Blvd,,San Jose,CA,91001,US,(718) 860-8925,(424) 237-1743,11/11/2020,07/03/2025,,,,F,,,,,,207X00000X,A77245,CA,Y,207P00000X,,,N,"{""identifier"": ""BM9839636"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,,N,,,11/11/2020
3126610949,1,,,,Zhang,Mary,,,,MD PhD,,,,,,,,,,6616 Fifth Ave,,New York,NY,10001,US,(718) 238-2194,(347) 950-4568,6616 Fifth Ave,,New York,NY,10001,US,(718) 238-2194,(347) 950-4568,12/11/2019,05/10/2025,,,,M,,,,,,207P00000X,060NY599555,NY,Y,,,,,"{""identifier"": ""060NY599555"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB3074710"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,12/11/2019
6831901306,1,,,,Lewis,Ahmed,L,,,DO PhD,,,,,,,,,,9401 York Ave,Suite 548,Bronx,NY,10004,US,,,9401 York Ave,Suite 548,Bronx,NY,10004,US,(646) 205-6891,,10/22/2024,10/30/2024,,,,,,,,,,207X00000X,060NY336450,NY,Y,,,,,"{""identifier"": ""060NY336450"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA5262432"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,10/22/2024
